,word,score
8870,brown_sugar,-0.25
8871,Venter,-0.125
8872,ugliness,-0.75
8873,Pillar,0.125
8874,calmness,0.375
8875,meltdowns,-0.25
8876,Pardon,-0.125
8877,nocturnal,0.125
8878,stutter,-0.125
8879,pagan,-0.125
8880,Harms,-0.625
8881,balking,-0.125
8882,unabashedly,0.375
8883,doomsday,0.5
8884,paucity,-0.75
8885,rodeos,0.5
8886,hajj,-0.625
8887,Fools,0.625
8888,skimpy,-0.125
8889,undisciplined,-0.625
8890,Effectively,0.375
8891,fizzle,-0.125
8892,Reliability,0.625
8893,Minors,-0.375
8894,interrogator,-0.75
8895,shuttering,0.25
8896,unitary,0.375
8897,Serenity,0.625
8898,Detachment,-0.125
8899,quelled,-0.125
8900,Estimate,-0.25
8901,statutory_rape,0.25
8902,pompous,-0.5
8903,gravitas,0.375
8904,inadmissible,-0.75
8905,monotonous,-0.25
8906,Forgive,0.25
8907,Fails,-0.125
8908,assuredly,-0.25
8909,scarier,-0.75
8910,Easier,0.375
8911,unafraid,0.125
8912,afflicting,-0.5
8913,plebiscite,0.125
8914,overreaching,0.125
8915,Honoring,0.125
8916,dengue_fever,-0.25
8917,Completely,0.5
8918,wildcat,-0.375
8919,stools,-0.5
8920,recuperation,-0.5
8921,magnificently,0.375
8922,scolding,-0.125
8923,footpaths,-0.125
8924,lockstep,0.25
8925,Fittingly,0.25
8926,boldness,0.25
8927,impersonal,-0.625
8928,repudiation,-0.375
8929,deluded,-0.625
8930,Improves,0.375
8931,walleyes,-0.125
8932,perky,0.25
8933,repulsive,-0.75
8934,Faithful,0.375
8935,Placer,0.125
8936,covet,-0.125
8937,unsurprising,0.25
8938,statin,0.125
8939,Rapture,0.125
8940,misconstrued,-0.625
8941,overstretched,-0.25
8942,antagonism,0.125
8943,hyperactive,0.25
8944,Shocked,0.375
8945,savaged,-0.125
8946,standing_ovations,0.125
8947,honorary_degree,0.125
8948,grime,-0.125
8949,holidaying,0.125
8950,Peaches,-0.125
8951,verifies,0.5
8952,inadequacy,-0.125
8953,perverted,-0.625
8954,carelessly,-0.375
8955,relieves,0.125
8956,iota,0.125
8957,curses,-0.375
8958,melodramatic,0.5
8959,Appreciation,0.5
8960,pluses,0.625
8961,implicating,0.125
8962,extraneous,-0.625
8963,elbowed,-0.125
8964,jest,0.375
8965,canny,0.5
8966,irrevocable,-0.75
8967,cathartic,0.25
8968,Animal_Kingdom,-0.125
8969,meek,0.75
8970,resonating,0.125
8971,delirious,-0.625
8972,inadequacies,-0.125
8973,Spelling,0.125
8974,mullet,0.375
8975,Set_aside,0.125
8976,glories,0.25
8977,prettier,0.75
8978,unhinged,-0.125
8979,rafts,-0.25
8980,Alternative_Energy,-0.625
8981,Social_Work,-0.75
8982,bugged,-0.125
8983,Extremely,0.625
8984,inconveniences,-0.875
8985,balanced_diet,0.375
8986,Patriotic,0.125
8987,freakish,0.625
8988,Favourite,0.125
8989,wilt,-0.625
8990,quantifiable,0.625
8991,galvanizing,-0.125
8992,statesmen,0.125
8993,Profitability,0.75
8994,Violating,-0.25
8995,demonstrable,0.25
8996,holster,-0.125
8997,calamitous,-0.75
8998,smirk,-0.375
8999,Gawker,0.5
9000,minimums,-0.125
9001,voracious,-0.25
9002,vacating,-0.25
9003,Adjusting,0.125
9004,maltreatment,-0.625
9005,excise_taxes,-0.625
9006,Scam,-0.125
9007,expletives,-0.375
9008,Incentive,0.25
9009,illegality,-0.375
9010,foreseeable,0.25
9011,inane,0.375
9012,sternly,-0.125
9013,commemorations,0.25
9014,riddle,-0.625
9015,Adaptive,0.25
9016,extinguishing,-0.125
9017,revelry,-0.125
9018,calamities,-0.5
9019,hellish,-0.5
9020,emulation,0.25
9021,offends,-0.25
9022,workmanship,0.125
9023,mutilation,-0.125
9024,empathetic,0.375
9025,corporal_punishment,-0.625
9026,miserably,0.25
9027,showy,0.5
9028,plucking,0.125
9029,EFF,0.25
9030,projectile,-0.125
9031,wariness,0.5
9032,Seemingly,0.375
9033,Fundamentally,0.5
9034,Convenience,0.375
9035,madman,-0.125
9036,shifty,-0.5
9037,Plea,-0.125
9038,Lobbyists,-0.125
9039,mutually_exclusive,-0.625
9040,devils,-0.25
9041,avenging,-0.5
9042,Perpetual,0.25
9043,Wealthy,-0.25
9044,tantrum,-0.5
9045,cataclysmic,-0.875
9046,misrepresentations,-0.625
9047,pep,0.25
9048,robustly,0.25
9049,typified,0.25
9050,Kidnapped,-0.125
9051,jeeps,0.375
9052,unwritten,0.125
9053,acquit,0.25
9054,tugging,-0.25
9055,willpower,0.375
9056,unexplored,-0.125
9057,fully_fledged,0.25
9058,Widow,-0.125
9059,neediest,-0.556
9060,COT,-0.125
9061,zonal,0.125
9062,retrain,0.5
9063,petrified,-0.125
9064,luckiest,0.75
9065,demonic,-0.75
9066,undeserved,-0.375
9067,paddled,-0.125
9068,outstrip,-0.125
9069,mocks,-0.125
9070,simulates,0.375
9071,potluck,0.25
9072,eerily,0.375
9073,astonishment,-0.375
9074,irrepressible,-0.5
9075,workaholic,-0.125
9076,Lenten,0.25
9077,foreboding,-0.5
9078,Capstone,0.375
9079,Succeed,0.125
9080,rejoiced,0.5
9081,Tryouts,0.125
9082,fullness,0.625
9083,Fossil,-0.125
9084,campy,-0.25
9085,nobility,0.125
9086,absentees,-0.625
9087,IDEA,0.125
9088,Secures,0.25
9089,steely,-0.375
9090,tomato_sauce,0.125
9091,dirtiest,-0.75
9092,dashes,0.375
9093,Bark,-0.125
9094,bearable,-0.625
9095,Statistically,0.375
9096,kitsch,-0.625
9097,brazenly,0.625
9098,leanings,0.375
9099,calligraphy,0.625
9100,inequity,-0.375
9101,everlasting,-0.375
9102,consoled,0.5
9103,maxim,0.25
9104,watercraft,0.375
9105,misdirected,-0.625
9106,usurped,-0.5
9107,quartz,0.25
9108,cushy,-0.125
9109,stagger,-0.25
9110,mental_disorders,-0.25
9111,Distributions,0.25
9112,bombastic,-0.25
9113,grunge,-0.125
9114,gloved,-0.25
9115,pandemonium,-0.25
9116,sullied,-0.25
9117,seduction,0.375
9118,recalcitrant,-0.375
9119,Vitamin_D,-0.125
9120,boldest,0.375
9121,foodies,0.375
9122,narcissistic,0.25
9123,amputations,-0.125
9124,outstripping,-0.125
9125,Lovelace,0.125
9126,annul,-0.375
9127,puffy,-0.125
9128,dirty_tricks,0.125
9129,invokes,0.125
9130,dependability,0.625
9131,Retro,0.125
9132,RACE,0.125
9133,unskilled,-0.625
9134,optimistically,0.5
9135,groans,-0.625
9136,materialism,0.125
9137,sag,0.125
9138,wanton,0.125
9139,Warnings,-0.125
9140,viciously,0.25
9141,obedient,0.25
9142,roused,0.125
9143,Mayhem,-0.25
9144,thrusting,0.25
9145,ibuprofen,-0.25
9146,comer,0.125
9147,Abbot,0.5
9148,tugs,-0.125
9149,ANOTHER,-0.125
9150,clinical_psychologist,-0.625
9151,riskiest,0.125
9152,pathos,-0.75
9153,Santas,0.25
9154,Art_Deco,-0.125
9155,Wits,0.125
9156,insensitivity,-0.5
9157,contentment,0.125
9158,revels,-0.125
9159,simmered,-0.375
9160,Disappointed,-0.25
9161,cuddle,0.25
9162,Lazar,-0.375
9163,Emphasis,0.75
9164,placid,0.5
9165,retort,-0.125
9166,platitudes,0.125
9167,flout,-0.375
9168,antsy,-0.625
9169,genial,0.625
9170,salacious,-0.375
9171,castigated,-0.75
9172,intrinsically,0.625
9173,checkups,0.125
9174,Tad,-0.125
9175,bungling,-0.75
9176,Chic,0.625
9177,scapegoats,-0.375
9178,seared,-0.125
9179,fiduciary_duties,0.125
9180,hilariously,0.25
9181,tantrums,-0.5
9182,Arthritis,-0.25
9183,awkwardness,-0.375
9184,Tons,-0.25
9185,extravagance,0.625
9186,degenerate,0.125
9187,Admitting,0.125
9188,whooping_cough,-0.375
9189,foodie,0.375
9190,Spearfish,0.25
9191,Tarzan,0.125
9192,Fold,0.125
9193,cranks,-0.375
9194,righted,-0.125
9195,foolhardy,-0.625
9196,clump,-0.125
9197,hauler,0.125
9198,Conviction,-0.625
9199,aneurysm,-0.375
9200,Broncs,-0.375
9201,Error,-0.625
9202,decking,0.5
9203,exalted,0.75
9204,careened,-0.5
9205,mismatches,-0.33399999999999996
9206,blot,-0.25
9207,abounds,-0.125
9208,Quarantine,-0.25
9209,expedient,-0.25
9210,Famed,0.375
9211,celibacy,-0.375
9212,Gems,0.5
9213,Coward,-0.25
9214,selflessness,0.75
9215,oversize,-0.375
9216,prerequisites,0.25
9217,bronchitis,-0.625
9218,Jockey_Club,0.125
9219,immobilized,0.125
9220,maliciously,-0.625
9221,bespectacled,-0.25
9222,physiotherapist,-0.75
9223,unmanageable,0.125
9224,whimsy,0.125
9225,verve,0.5
9226,Vodka,-0.125
9227,Exceptional,0.125
9228,imperious,0.375
9229,Stingrays,0.125
9230,Felicity,0.5
9231,inebriated,0.25
9232,Submitted,0.125
9233,triumphantly,0.25
9234,grumble,-0.375
9235,politically_incorrect,0.25
9236,Fearless,0.125
9237,lauding,0.75
9238,guile,0.625
9239,Grief,-0.625
9240,abstention,0.125
9241,sockets,0.125
9242,Abandoned,-0.125
9243,parable,0.125
9244,fourfold,0.125
9245,tolerating,-0.5
9246,Buddies,0.125
9247,allergic_reactions,-0.125
9248,Enchanted,0.125
9249,Aura,-0.125
9250,Encouraged,0.125
9251,overrides,0.125
9252,MVPs,0.125
9253,productively,0.125
9254,helplessly,0.125
9255,hygienic,0.75
9256,elder_statesman,0.125
9257,motorways,0.375
9258,redneck,-0.75
9259,usurp,-0.5
9260,PRIDE,0.625
9261,playboy,0.125
9262,cilantro,0.125
9263,Blue_Chip,0.125
9264,manipulations,0.125
9265,lurched,-0.5
9266,tacking,-0.125
9267,bastards,-0.625
9268,mortified,-0.125
9269,defecting,-0.125
9270,improprieties,-0.5
9271,obstructions,-0.125
9272,environmentalism,0.125
9273,cast_iron,0.125
9274,alarmist,-0.125
9275,deprives,-0.25
9276,unencumbered,0.125
9277,blizzards,0.25
9278,Threatens,-0.125
9279,defaced,-0.875
9280,flouted,-0.375
9281,mannered,-0.375
9282,inaccuracy,-0.625
9283,loathed,-0.25
9284,Favors,0.125
9285,unimpeded,-0.625
9286,trite,-0.375
9287,COPS,-0.25
9288,dotting,-0.125
9289,sexier,0.625
9290,jostled,-0.25
9291,unsettle,0.25
9292,ecologically,0.25
9293,thrifty,0.5
9294,Verification,0.375
9295,Gentle,0.875
9296,answerable,0.625
9297,frothy,-0.375
9298,standardizing,-0.375
9299,Thruway,0.375
9300,adobe,0.125
9301,tortuous,0.25
9302,SAYS,0.125
9303,testicular_cancer,0.125
9304,stonewalling,-0.375
9305,overstating,0.625
9306,Mono,-0.75
9307,Floral,0.125
9308,fondled,0.125
9309,unopened,-0.5
9310,slimy,-0.5
9311,Burlesque,0.125
9312,Flexibility,0.125
9313,flirtation,0.625
9314,Barking,-0.375
9315,deviations,-0.375
9316,Favorites,0.25
9317,jeopardizes,-0.125
9318,subsides,-0.25
9319,realigned,0.125
9320,blasphemous,-0.375
9321,Frustration,-0.125
9322,guerilla,-0.5
9323,curable,0.125
9324,boils,-0.75
9325,begrudge,0.125
9326,subservient,-0.25
9327,devouring,-0.25
9328,slay,-0.625
9329,unaccompanied,-0.25
9330,entrapment,-0.75
9331,surly,-0.75
9332,absolved,0.125
9333,eschewed,0.125
9334,resonant,0.25
9335,Matching,0.375
9336,bigot,-0.125
9337,Greed,-0.375
9338,vitriolic,-0.625
9339,heaved,0.125
9340,DOWN,0.125
9341,extolling,0.75
9342,revulsion,-0.5
9343,Balloon,-0.125
9344,abomination,-0.125
9345,Enable,0.375
9346,Superstars,0.125
9347,invigorated,0.125
9348,swindled,-0.125
9349,intoxicating,0.5
9350,fillip,0.375
9351,showdowns,-0.5
9352,rigidity,-0.125
9353,Voodoo,-0.125
9354,consortia,0.125
9355,Flashes,-0.25
9356,mixtures,-0.125
9357,deceitful,-0.625
9358,nadir,-0.125
9359,lackadaisical,0.375
9360,smoothies,0.625
9361,amuse,0.875
9362,HIGH,0.125
9363,Bounce,0.125
9364,formulaic,-0.125
9365,handicapping,-0.375
9366,individualism,0.125
9367,Adapted,0.25
9368,TED,-0.5
9369,frugality,0.125
9370,rambunctious,-0.375
9371,eavesdrop,-0.5
9372,Dump,-0.125
9373,bedridden,-0.125
9374,Clever,0.5
9375,weatherman,-0.125
9376,domesticated,-0.125
9377,Steering,0.125
9378,Looney,-0.375
9379,disapproving,-0.875
9380,magicians,0.125
9381,meteorology,-0.125
9382,GD,0.125
9383,whirl,-0.125
9384,useable,0.25
9385,ethnically,0.25
9386,promiscuous,-0.75
9387,beak,-0.125
9388,venomous,-0.75
9389,swashbuckling,0.125
9390,undetectable,0.375
9391,odious,-0.25
9392,Meteorological,-0.125
9393,truer,0.125
9394,homey,-0.375
9395,sharpshooter,0.25
9396,inexorably,0.25
9397,socked,-0.25
9398,jerks,0.125
9399,spasm,-0.75
9400,sobs,-0.25
9401,daredevil,-0.5
9402,betrays,-0.125
9403,Competitiveness,-0.125
9404,expectant,0.625
9405,furthered,0.375
9406,unkind,0.125
9407,groaning,-0.875
9408,condiments,-0.25
9409,abnormality,0.25
9410,spook,-0.5
9411,reneging,0.125
9412,exquisitely,0.375
9413,ballyhooed,-0.25
9414,deporting,0.125
9415,rationality,0.625
9416,overpayments,0.125
9417,FIT,-0.5
9418,nigh,-0.25
9419,newlywed,0.25
9420,divesting,-0.25
9421,Ararat,0.375
9422,firmness,0.25
9423,Lifting,-0.125
9424,gout,-0.375
9425,heat_shield,-0.125
9426,Refusing,-0.375
9427,transfixed,0.25
9428,stubbornness,-0.625
9429,undivided,-0.875
9430,Silly,-0.125
9431,Collapse,-0.25
9432,glorify,0.75
9433,cowed,-0.375
9434,breeding_grounds,-0.125
9435,embossed,-0.125
9436,regretting,-0.5
9437,Wrath,-0.5
9438,comparability,0.25
9439,imperil,-0.125
9440,afflicts,-0.5
9441,Blur,-0.375
9442,Prosper,0.125
9443,endeared,0.375
9444,shallower,-0.125
9445,aspirant,0.125
9446,Greetings,0.5
9447,workmanlike,0.75
9448,Newest,0.375
9449,stereotyping,-0.25
9450,LIMITATIONS,0.25
9451,cagey,0.5
9452,Epiphany,0.5
9453,betting_odds,0.375
9454,refinements,0.625
9455,plied,0.125
9456,Swallow,-0.25
9457,LEAD,0.125
9458,correctness,0.75
9459,ebullient,0.125
9460,swat,-0.125
9461,snaking,-0.125
9462,Lonely,-0.125
9463,exonerate,0.25
9464,unhindered,-0.625
9465,confirmations,0.375
9466,numbing,-0.25
9467,muggy,0.125
9468,blindside,-0.75
9469,disused,-0.125
9470,Accurate,0.5
9471,unobtrusive,-0.625
9472,conceit,-0.5
9473,contented,0.375
9474,pittance,-0.5
9475,humanely,0.375
9476,yellows,-0.25
9477,Youngs,-0.125
9478,tickle,-0.125
9479,admonition,-0.125
9480,camouflaged,0.125
9481,destabilized,-0.25
9482,lifelike,0.625
9483,uglier,-0.375
9484,pushover,0.375
9485,voodoo,-0.125
9486,trashy,-0.875
9487,lugging,-0.25
9488,extricated,-0.25
9489,liaisons,0.25
9490,Modular,-0.5
9491,dieters,-0.25
9492,Inferno,-0.375
9493,irreparable,-0.5
9494,anesthesiologist,-0.125
9495,Putz,0.125
9496,disturbingly,0.375
9497,Hailing,0.375
9498,hilt,-0.125
9499,Down_Syndrome,-0.375
9500,STEAL,0.5
9501,ravaging,-0.625
9502,dumbest,-0.25
9503,whiplash,-0.5
9504,purest,0.25
9505,Jarrell,0.375
9506,disquiet,-0.5
9507,misfits,-0.625
9508,LIKE,0.125
9509,nectar,0.125
9510,sacrosanct,0.25
9511,erring,-0.25
9512,criminal_negligence,-0.75
9513,Worry,0.25
9514,misfortunes,-0.5
9515,bigots,-0.125
9516,unspectacular,-0.25
9517,caterpillars,-0.125
9518,Slick,0.25
9519,Lakshmi,-0.375
9520,exclaims,-0.375
9521,troubleshoot,-0.125
9522,indiscretions,0.125
9523,Tablets,0.125
9524,Persistent,-0.125
9525,sentimentality,-0.125
9526,Impossible,0.125
9527,bemoaning,-0.625
9528,misbehaving,-0.5
9529,Freshwater,-0.125
9530,cynically,0.25
9531,Fined,-0.125
9532,coolness,0.5
9533,disenchantment,-0.125
9534,Resolve,0.5
9535,muscular_dystrophy,-0.375
9536,unjustifiable,-0.25
9537,disincentive,-0.125
9538,Promoted,0.125
9539,fanaticism,-0.5
9540,malevolent,-0.875
9541,Bits,-0.125
9542,Tai_Chi,0.125
9543,Smash,0.5
9544,mistreating,-0.75
9545,laureate,0.5
9546,cavalier,0.125
9547,spunky,0.625
9548,defamed,0.375
9549,Cholera,-0.125
9550,renderings,0.125
9551,vulgarity,-0.125
9552,Yea,0.25
9553,absolve,0.125
9554,Enjoying,0.375
9555,Hepatitis_C,-0.125
9556,effusive,-0.25
9557,comically,0.625
9558,erratically,0.375
9559,harmlessly,0.25
9560,fo,0.25
9561,Major_Leagues,0.125
9562,vapors,-0.125
9563,underpants,-0.125
9564,light_welterweight,-0.125
9565,derivative_instruments,0.125
9566,Unofficial,-0.75
9567,graduations,0.125
9568,imprecise,-0.25
9569,feral,-0.375
9570,crystallized,0.5
9571,loathing,-0.375
9572,Invisible,-0.375
9573,scuffles,-0.5
9574,multiracial,0.125
9575,naturalization,0.625
9576,endangerment,-0.25
9577,Poised,-0.125
9578,Restless,-0.875
9579,Priorities,-0.25
9580,floundered,-0.125
9581,Dieter,-0.25
9582,DEAR,0.125
9583,Sager,0.375
9584,boxy,-0.125
9585,reticence,-0.25
9586,pungent,0.25
9587,craftsman,0.625
9588,subbing,-0.5
9589,UNDATED,-0.75
9590,slime,-0.25
9591,inducements,0.25
9592,precipitous,-0.5
9593,childless,-0.5
9594,tingling,-0.5
9595,consenting,0.25
9596,squalor,-0.75
9597,dapper,0.25
9598,short_shrift,-0.25
9599,groan,-0.625
9600,misunderstand,-0.625
9601,grievous,-0.625
9602,underemployed,-0.25
9603,keepsake,0.125
9604,hyping,0.25
9605,contrition,-0.25
9606,downplays,0.375
9607,stillborn,-0.25
9608,Acrobat,0.25
9609,sleaze,-0.5
9610,outmoded,-0.25
9611,aced,0.5
9612,watering_hole,0.5
9613,artfully,0.25
9614,Wanting,0.25
9615,contrite,-0.75
9616,fester,-0.5
9617,adrenalin,0.125
9618,toughening,-0.125
9619,defensible,0.625
9620,Unemployed,-0.25
9621,lunacy,-0.125
9622,meditative,0.25
9623,mummies,0.875
9624,goo,-0.25
9625,imminently,0.25
9626,dangle,0.125
9627,psychotherapist,-0.625
9628,patently,0.5
9629,Respondent,-0.375
9630,Rosewood,-0.375
9631,impermissible,-0.25
9632,bewilderment,-0.375
9633,repellent,-0.125
9634,disguising,-0.125
9635,Skeptics,0.125
9636,Arguing,0.125
9637,villainous,-0.556
9638,preservative,-0.125
9639,treachery,0.375
9640,unpalatable,-0.625
9641,Pro_forma,-0.25
9642,philosophically,0.25
9643,sullen,-0.375
9644,inorganic,-0.125
9645,conventionally,0.5
9646,pushy,0.625
9647,denigrate,-0.125
9648,gloriously,0.125
9649,walloped,-0.25
9650,plat,0.125
9651,outwardly,0.25
9652,Vibe,-0.125
9653,Provisional,-0.625
9654,sensuality,0.375
9655,Newer,0.375
9656,beatable,-0.125
9657,brat,-0.375
9658,paradoxically,0.5
9659,salinity,-0.125
9660,leprosy,-0.625
9661,GDS,0.125
9662,ruinous,-0.75
9663,pored,0.125
9664,obsessively,0.25
9665,Cirrus,0.125
9666,Steers,0.125
9667,quadriplegic,-0.125
9668,masturbation,0.125
9669,Licence,-0.375
9670,unpretentious,-0.125
9671,Fur,-0.125
9672,octogenarian,0.25
9673,defame,0.375
9674,incubation,0.375
9675,Entrust,0.375
9676,technocrats,0.125
9677,earmarking,0.125
9678,vetoing,-0.625
9679,Invention,0.375
9680,oddities,0.375
9681,surmise,-0.125
9682,Comparisons,-0.25
9683,incontinence,-0.125
9684,genteel,0.625
9685,Bully,-0.875
9686,Dumb,-0.25
9687,impersonator,-0.25
9688,Hygiene,0.625
9689,Denying,-0.875
9690,Pinter,-0.25
9691,Unexpected,-0.25
9692,instigator,-0.5
9693,Spurred,0.125
9694,Apocalypse,-0.5
9695,abject,-0.875
9696,smelting,-0.125
9697,materialistic,0.375
9698,misnomer,-0.33399999999999996
9699,itchy,-0.625
9700,Steer,0.125
9701,probationary,-0.625
9702,authoritarianism,-0.5
9703,Calypso,0.25
9704,Psychological,-0.375
9705,decently,0.25
9706,congenial,0.75
9707,weirdest,-0.75
9708,Windy,-0.375
9709,Satisfaction,-0.375
9710,bemoan,-0.625
9711,counterintuitive,-0.25
9712,unsung,-0.75
9713,inalienable,-0.25
9714,monotony,-0.375
9715,asymmetrical,-0.375
9716,avowed,0.125
9717,sensitize,0.125
9718,Invited,0.125
9719,Wreck,-0.75
9720,blissful,-0.125
9721,delighting,0.625
9722,Demos,0.5
9723,accommodative,0.5
9724,corrupting,-0.625
9725,wheezing,-0.5
9726,unleaded,-0.75
9727,Fault,-0.625
9728,disobeying,-0.375
9729,Unhappy,-0.75
9730,Default,-0.125
9731,disturbs,-0.125
9732,fainting,-0.25
9733,hotshot,0.125
9734,Enables,0.375
9735,inadequately,-0.375
9736,Disputes,-0.25
9737,hilarity,0.25
9738,Glide,-0.125
9739,Queer,-0.125
9740,Permission,0.125
9741,oomph,0.375
9742,liven,0.125
9743,misty,-0.5
9744,Strict,0.125
9745,Rude,-0.625
9746,myopic,-0.5
9747,suspenseful,-0.5
9748,mascara,0.125
9749,dissension,-0.5
9750,Smiling,0.125
9751,informer,-0.25
9752,Magical,-0.25
9753,pronouncing,0.125
9754,nominates,0.375
9755,Horrors,0.125
9756,proudest,0.125
9757,subtleties,-0.125
9758,blemishes,-0.125
9759,stumbling_blocks,0.125
9760,affray,-0.375
9761,oxymoron,0.125
9762,merciful,0.75
9763,crusaders,-0.25
9764,honorably,0.25
9765,haulers,0.125
9766,Captured,-0.125
9767,valiantly,0.375
9768,gaunt,0.25
9769,sorrows,-0.625
9770,Forcing,0.25
9771,Animated,0.125
9772,nooks,-0.125
9773,calms,0.375
9774,combatting,-0.25
9775,virgins,-0.125
9776,peeved,-0.625
9777,consciences,0.125
9778,Capturing,-0.125
9779,amateurish,0.25
9780,nebulous,-0.125
9781,Simplicity,0.375
9782,Keeling,-0.5
9783,desiring,0.25
9784,Pity,-0.625
9785,Tougher,-0.75
9786,expeditious,0.25
9787,policed,0.125
9788,noxious,-0.25
9789,rankled,-0.125
9790,Ki,0.25
9791,holiness,0.25
9792,shiver,-0.375
9793,Vertigo,-0.375
9794,immorality,-0.5
9795,Accuracy,0.5
9796,Viewed,0.125
9797,brawling,-0.25
9798,torturous,-0.5
9799,Jnr,0.125
9800,mournful,-0.75
9801,justly,0.125
9802,snazzy,0.25
9803,smoothie,0.625
9804,inimitable,-0.25
9805,glows,0.25
9806,freelancer,-0.25
9807,ALMS,-0.5
9808,Careful,0.5
9809,Eligibility,0.125
9810,addressable,0.625
9811,svelte,0.5
9812,consumable,0.125
9813,oaths,-0.375
9814,Keener,0.125
9815,immaturity,-0.625
9816,Cognizant,0.5
9817,Hue,0.125
9818,acerbic,-0.25
9819,interrelated,0.25
9820,airtight,-0.25
9821,garish,-0.5
9822,surest,-0.25
9823,CERT,0.375
9824,mashed,0.125
9825,sparkled,0.25
9826,professes,0.125
9827,Nervous,0.125
9828,truthfulness,0.25
9829,sandbagging,-0.5
9830,Energizer,0.125
9831,assimilated,0.375
9832,growl,-0.125
9833,rackets,-0.25
9834,aristocracy,0.125
9835,Islamophobia,-0.125
9836,whatnot,0.125
9837,animator,0.125
9838,infidel,-0.125
9839,peacock,0.25
9840,chiseled,-0.125
9841,infatuation,0.625
9842,smears,-0.625
9843,penniless,-0.75
9844,jailhouse,0.125
9845,acceptability,0.25
9846,hesitancy,-0.125
9847,paradoxical,0.125
9848,vivacious,0.625
9849,HealthCare,0.25
9850,puny,-0.5
9851,goose_bumps,-0.125
9852,pip,0.25
9853,brevity,0.125
9854,amorphous,-0.5
9855,retractable,0.5
9856,licked,0.125
9857,Routine,0.25
9858,neutering,-0.125
9859,subbed,-0.25
9860,collides,-0.125
9861,taming,0.375
9862,insatiable,-0.5
9863,Charitable,0.25
9864,domes,0.125
9865,moaned,-0.875
9866,imitated,0.375
9867,Swallows,-0.25
9868,Policing,0.125
9869,Marengo,0.25
9870,demonstrably,0.375
9871,sweet_corn,0.125
9872,businesslike,0.25
9873,refresher,-0.125
9874,grandest,0.25
9875,infertile,-0.625
9876,agonized,-0.625
9877,boozy,0.25
9878,energetically,0.625
9879,impracticable,-0.75
9880,idiocy,-0.125
9881,altruism,0.75
9882,straits,-0.5
9883,interjected,-0.125
9884,libertarians,0.5
9885,sulfuric_acid,0.125
9886,invincibility,-0.625
9887,groovy,0.875
9888,Emile,-0.375
9889,disparage,-0.25
9890,wage_freeze,0.125
9891,metamorphosis,0.125
9892,judiciously,0.25
9893,unscientific,-0.625
9894,weirdness,0.375
9895,Packs,-0.25
9896,snarl,-0.25
9897,moped,-0.25
9898,factually,0.25
9899,habitable,-0.5
9900,incalculable,-0.5
9901,Reprints,-0.375
9902,Kabbalah,0.125
9903,violet,-0.125
9904,ambiguities,0.25
9905,petulant,-0.25
9906,unaccountable,-0.375
9907,infallible,-0.375
9908,rouse,0.125
9909,tots,-0.125
9910,basked,0.375
9911,Excited,-0.125
9912,unmistakably,-0.375
9913,tricking,-0.625
9914,squalid,-0.625
9915,Crank,-0.375
9916,Revel,-0.125
9917,Functional,0.5
9918,prying,-0.625
9919,minarets,0.125
9920,Gd,0.125
9921,gleeful,0.125
9922,growling,-0.25
9923,metaphysical,0.375
9924,inflammatory_diseases,-0.556
9925,depraved,-0.625
